Timestamp,Reps,Stage
2025-09-09 22:58:52,0,
2025-09-09 22:58:52,0,
2025-09-09 22:58:52,0,
2025-09-09 22:58:52,0,
2025-09-09 22:58:52,0,
2025-09-09 22:58:52,0,
2025-09-09 22:58:52,0,
2025-09-09 22:58:52,0,
2025-09-09 22:58:52,0,
2025-09-09 22:58:52,0,
2025-09-09 22:58:52,0,
2025-09-09 22:58:52,0,
2025-09-09 22:58:52,0,
2025-09-09 22:58:53,0,
2025-09-09 22:58:53,0,
2025-09-09 22:58:53,0,
2025-09-09 22:58:53,0,
2025-09-09 22:58:53,0,
2025-09-09 22:58:53,0,
2025-09-09 22:58:53,0,
2025-09-09 22:58:53,0,
2025-09-09 22:58:53,0,
2025-09-09 22:58:53,0,
2025-09-09 22:58:53,0,
2025-09-09 22:58:53,0,
2025-09-09 22:58:53,0,
2025-09-09 22:58:53,0,
2025-09-09 22:58:53,0,
2025-09-09 22:58:53,0,
2025-09-09 22:58:54,0,
2025-09-09 22:58:54,0,
2025-09-09 22:58:54,0,
2025-09-09 22:58:54,0,
2025-09-09 22:58:54,0,
2025-09-09 22:58:54,0,
2025-09-09 22:58:54,0,
2025-09-09 22:58:54,0,
2025-09-09 22:58:54,0,
2025-09-09 22:58:54,0,
2025-09-09 22:58:54,0,
2025-09-09 22:58:54,0,
2025-09-09 22:58:54,0,
2025-09-09 22:58:54,0,
2025-09-09 22:58:54,0,
2025-09-09 22:58:54,0,
2025-09-09 22:58:55,0,
2025-09-09 22:58:55,0,
2025-09-09 22:58:55,0,
2025-09-09 22:58:55,0,
2025-09-09 22:58:55,0,
2025-09-09 22:58:55,0,
2025-09-09 22:58:55,0,
2025-09-09 22:58:55,0,
2025-09-09 22:58:55,0,
2025-09-09 22:58:55,0,
2025-09-09 22:58:55,0,
2025-09-09 22:58:55,0,
2025-09-09 22:58:55,0,
2025-09-09 22:58:55,0,
2025-09-09 22:58:55,0,
2025-09-09 22:58:56,0,
2025-09-09 22:58:56,0,
2025-09-09 22:58:56,0,
2025-09-09 22:58:56,0,
2025-09-09 22:58:56,0,
2025-09-09 22:58:56,0,
2025-09-09 22:58:56,0,
2025-09-09 22:58:56,0,
2025-09-09 22:58:56,0,
2025-09-09 22:58:56,0,
2025-09-09 22:58:56,0,
2025-09-09 22:58:57,0,
2025-09-09 22:58:57,0,
2025-09-09 22:58:57,0,
2025-09-09 22:59:17,0,
2025-09-09 22:59:18,0,
2025-09-09 22:59:18,0,
2025-09-09 22:59:18,0,
2025-09-09 22:59:18,0,
2025-09-09 22:59:18,0,
2025-09-09 22:59:18,0,
2025-09-09 22:59:18,0,
2025-09-09 22:59:18,0,
2025-09-09 22:59:18,0,
2025-09-09 22:59:18,0,
2025-09-09 22:59:18,0,
2025-09-09 22:59:18,0,
2025-09-09 22:59:18,0,
2025-09-09 22:59:19,0,
2025-09-09 22:59:19,0,
2025-09-09 22:59:19,0,
2025-09-09 22:59:19,0,
2025-09-09 22:59:19,0,
2025-09-09 22:59:19,0,
2025-09-09 22:59:19,0,
2025-09-09 22:59:19,0,
2025-09-09 22:59:19,0,
2025-09-09 22:59:19,0,
2025-09-09 22:59:19,0,
2025-09-09 22:59:19,0,
2025-09-09 22:59:19,0,
2025-09-09 22:59:20,0,
2025-09-09 22:59:20,0,
2025-09-09 22:59:20,0,
2025-09-09 22:59:20,0,
2025-09-09 22:59:20,0,
2025-09-09 22:59:20,0,
2025-09-09 22:59:20,0,
2025-09-09 22:59:20,0,
2025-09-09 22:59:20,0,
2025-09-09 22:59:20,0,
2025-09-09 22:59:20,0,
2025-09-09 22:59:20,0,
2025-09-09 22:59:21,0,
2025-09-09 22:59:21,0,
2025-09-09 22:59:21,0,
2025-09-09 22:59:21,0,
2025-09-09 22:59:21,0,
2025-09-09 22:59:21,0,
2025-09-09 22:59:21,0,down
2025-09-09 22:59:21,0,down
2025-09-09 22:59:21,0,down
2025-09-09 22:59:21,0,down
2025-09-09 22:59:22,0,down
2025-09-09 22:59:22,0,down
2025-09-09 22:59:22,0,down
2025-09-09 22:59:22,0,down
2025-09-09 22:59:22,0,down
2025-09-09 22:59:22,0,down
2025-09-09 22:59:22,1,up
2025-09-09 22:59:22,1,up
2025-09-09 22:59:22,1,up
2025-09-09 22:59:22,1,up
2025-09-09 22:59:22,1,up
2025-09-09 22:59:23,1,up
2025-09-09 22:59:23,1,down
2025-09-09 22:59:23,1,down
2025-09-09 22:59:23,1,down
2025-09-09 22:59:23,1,down
2025-09-09 22:59:23,1,down
2025-09-09 22:59:23,1,down
2025-09-09 22:59:23,1,down
2025-09-09 22:59:23,1,down
2025-09-09 22:59:23,1,down
2025-09-09 22:59:23,2,up
2025-09-09 22:59:24,2,up
2025-09-09 22:59:24,2,down
2025-09-09 22:59:24,2,down
2025-09-09 22:59:24,2,down
2025-09-09 22:59:24,2,down
2025-09-09 22:59:24,2,down
2025-09-09 22:59:24,2,down
2025-09-09 22:59:24,2,down
2025-09-09 22:59:24,2,down
2025-09-09 22:59:24,2,down
2025-09-09 22:59:24,2,down
2025-09-09 22:59:25,2,down
2025-09-09 22:59:25,2,down
2025-09-09 22:59:25,2,down
2025-09-09 22:59:25,3,up
2025-09-09 22:59:25,3,up
2025-09-09 22:59:25,3,up
2025-09-09 22:59:25,3,up
2025-09-09 22:59:25,3,down
2025-09-09 22:59:25,3,down
2025-09-09 22:59:25,3,down
2025-09-09 22:59:25,3,down
2025-09-09 22:59:25,3,down
2025-09-09 22:59:26,3,down
2025-09-09 22:59:26,3,down
2025-09-09 22:59:26,3,down
2025-09-09 22:59:26,3,down
2025-09-09 22:59:26,3,down
2025-09-09 22:59:26,3,down
2025-09-09 22:59:26,4,up
2025-09-09 22:59:26,4,up
2025-09-09 22:59:26,4,up
2025-09-09 22:59:26,4,up
2025-09-09 22:59:26,4,up
2025-09-09 22:59:26,4,up
2025-09-09 22:59:26,4,down
2025-09-09 22:59:26,4,down
2025-09-09 22:59:26,4,down
2025-09-09 22:59:26,4,down
2025-09-09 22:59:26,4,down
2025-09-09 22:59:26,4,down
2025-09-09 22:59:27,4,down
2025-09-09 22:59:27,4,down
2025-09-09 22:59:27,4,down
2025-09-09 22:59:27,4,down
2025-09-09 22:59:27,4,down
2025-09-09 22:59:27,4,down
2025-09-09 22:59:27,4,down
2025-09-09 22:59:27,4,down
2025-09-09 22:59:27,4,down
2025-09-09 22:59:27,4,down
2025-09-09 22:59:27,4,down
2025-09-09 22:59:27,4,down
2025-09-09 22:59:27,4,down
2025-09-09 22:59:27,4,down
2025-09-09 22:59:27,4,down
2025-09-09 22:59:27,4,down
2025-09-09 22:59:27,4,down
2025-09-09 22:59:27,4,down
2025-09-09 22:59:27,4,down
2025-09-09 22:59:27,4,down
2025-09-09 22:59:27,4,down
2025-09-09 22:59:28,4,down
2025-09-09 22:59:28,4,down
2025-09-09 22:59:28,4,down
2025-09-09 22:59:28,4,down
2025-09-09 22:59:28,4,down
2025-09-09 22:59:28,4,down
2025-09-09 22:59:28,4,down
2025-09-09 22:59:28,4,down
2025-09-09 22:59:28,4,down
2025-09-09 22:59:28,4,down
2025-09-09 22:59:28,4,down
2025-09-09 22:59:28,4,down
2025-09-09 22:59:28,4,down
2025-09-09 22:59:28,4,down
2025-09-09 22:59:28,4,down
2025-09-09 22:59:28,4,down
2025-09-09 22:59:28,4,down
2025-09-09 22:59:28,4,down
2025-09-09 22:59:28,4,down
2025-09-09 22:59:28,4,down
2025-09-09 22:59:28,4,down
2025-09-09 22:59:29,4,down
2025-09-09 22:59:29,4,down
2025-09-09 22:59:29,4,down
2025-09-09 22:59:29,4,down
2025-09-09 22:59:29,4,down
2025-09-09 22:59:29,4,down
2025-09-09 22:59:29,4,down
2025-09-09 22:59:29,4,down
2025-09-09 22:59:29,4,down
2025-09-09 22:59:29,4,down
2025-09-09 22:59:29,4,down
2025-09-09 22:59:29,4,down
2025-09-09 22:59:29,4,down
2025-09-09 22:59:29,4,down
2025-09-09 22:59:29,4,down
2025-09-09 22:59:29,4,down
2025-09-09 22:59:29,4,down
2025-09-09 22:59:29,4,down
2025-09-09 22:59:29,4,down
2025-09-09 22:59:29,4,down
2025-09-09 22:59:29,4,down
2025-09-09 22:59:30,4,down
2025-09-09 22:59:30,4,down
2025-09-09 22:59:30,4,down
2025-09-09 22:59:30,4,down
2025-09-09 22:59:30,4,down
2025-09-09 22:59:30,4,down
2025-09-09 22:59:30,4,down
2025-09-09 22:59:30,4,down
2025-09-09 22:59:30,4,down
2025-09-09 22:59:30,4,down
2025-09-09 22:59:30,4,down
2025-09-09 22:59:30,4,down
2025-09-09 22:59:30,4,down
2025-09-09 22:59:30,4,down
2025-09-09 22:59:30,4,down
2025-09-09 22:59:30,4,down
2025-09-09 22:59:30,4,down
2025-09-09 22:59:30,4,down
2025-09-09 22:59:30,4,down
2025-09-09 22:59:30,4,down
2025-09-09 22:59:31,4,down
2025-09-09 22:59:31,4,down
2025-09-09 22:59:31,4,down
2025-09-09 22:59:31,4,down
2025-09-09 22:59:31,4,down
2025-09-09 22:59:31,4,down
2025-09-09 22:59:31,4,down
2025-09-09 22:59:31,4,down
2025-09-09 22:59:31,4,down
2025-09-09 22:59:31,4,down
2025-09-09 22:59:31,4,down
2025-09-09 22:59:31,4,down
2025-09-09 22:59:31,4,down
2025-09-09 22:59:31,4,down
2025-09-09 22:59:31,4,down
2025-09-09 22:59:31,4,down
2025-09-09 22:59:31,4,down
2025-09-09 22:59:31,4,down
2025-09-09 22:59:31,4,down
2025-09-09 22:59:31,4,down
2025-09-09 22:59:31,4,down
2025-09-09 22:59:32,4,down
2025-09-09 22:59:32,4,down
2025-09-09 22:59:32,4,down
2025-09-09 22:59:32,4,down
2025-09-09 22:59:32,4,down
2025-09-09 22:59:32,4,down
2025-09-09 22:59:32,4,down
2025-09-09 22:59:32,4,down
2025-09-09 22:59:32,4,down
2025-09-09 22:59:32,4,down
2025-09-09 22:59:32,4,down
2025-09-09 22:59:32,4,down
2025-09-09 22:59:32,4,down
2025-09-09 22:59:32,4,down
2025-09-09 22:59:32,4,down
2025-09-09 22:59:32,4,down
2025-09-09 22:59:32,4,down
2025-09-09 22:59:32,4,down
2025-09-09 22:59:32,4,down
2025-09-09 22:59:32,4,down
2025-09-09 22:59:32,4,down
2025-09-09 22:59:33,4,down
2025-09-09 22:59:33,4,down
2025-09-09 22:59:33,4,down
2025-09-09 22:59:33,4,down
2025-09-09 22:59:33,4,down
2025-09-09 22:59:33,4,down
2025-09-09 22:59:33,4,down
2025-09-09 22:59:33,4,down
2025-09-09 22:59:33,4,down
2025-09-09 22:59:33,4,down
2025-09-09 22:59:33,4,down
2025-09-09 22:59:33,4,down
2025-09-09 22:59:33,4,down
2025-09-09 22:59:33,4,down
2025-09-09 22:59:33,4,down
2025-09-09 22:59:33,4,down
2025-09-09 22:59:33,4,down
2025-09-09 22:59:33,4,down
2025-09-09 22:59:33,4,down
2025-09-09 22:59:33,4,down
2025-09-09 22:59:33,4,down
2025-09-09 22:59:34,4,down
2025-09-09 22:59:34,4,down
2025-09-09 22:59:34,4,down
2025-09-09 22:59:34,4,down
2025-09-09 22:59:34,4,down
2025-09-09 22:59:34,4,down
2025-09-09 22:59:34,4,down
2025-09-09 22:59:34,4,down
2025-09-09 22:59:34,4,down
2025-09-09 22:59:34,4,down
2025-09-09 22:59:34,4,down
2025-09-09 22:59:34,4,down
2025-09-09 22:59:34,4,down
2025-09-09 22:59:34,4,down
2025-09-09 22:59:34,4,down
2025-09-09 22:59:34,4,down
2025-09-09 22:59:34,4,down
2025-09-09 22:59:34,4,down
2025-09-09 22:59:34,4,down
2025-09-09 22:59:34,4,down
2025-09-09 22:59:34,4,down
2025-09-09 22:59:34,4,down
2025-09-09 22:59:35,4,down
2025-09-09 22:59:35,4,down
2025-09-09 22:59:35,4,down
2025-09-09 22:59:35,4,down
2025-09-09 22:59:35,4,down
2025-09-09 22:59:35,4,down
2025-09-09 22:59:35,4,down
2025-09-09 22:59:35,4,down
2025-09-09 22:59:35,4,down
2025-09-09 22:59:35,4,down
2025-09-09 22:59:35,4,down
2025-09-09 22:59:35,4,down
2025-09-09 22:59:35,4,down
2025-09-09 22:59:35,4,down
2025-09-09 22:59:35,4,down
2025-09-09 22:59:35,4,down
2025-09-09 22:59:35,4,down
2025-09-09 22:59:35,4,down
2025-09-09 22:59:35,4,down
2025-09-09 22:59:35,4,down
2025-09-09 22:59:35,4,down
2025-09-09 22:59:36,4,down
2025-09-09 22:59:36,4,down
2025-09-09 22:59:36,4,down
2025-09-09 22:59:36,4,down
2025-09-09 22:59:36,4,down
2025-09-09 22:59:36,4,down
2025-09-09 22:59:36,4,down
2025-09-09 22:59:36,4,down
2025-09-09 22:59:36,4,down
2025-09-09 22:59:36,4,down
2025-09-09 22:59:36,4,down
2025-09-09 22:59:36,4,down
2025-09-09 22:59:36,4,down
2025-09-09 22:59:36,4,down
2025-09-09 22:59:36,4,down
2025-09-09 22:59:36,4,down
2025-09-09 22:59:36,4,down
2025-09-09 22:59:36,4,down
2025-09-09 22:59:36,4,down
2025-09-09 22:59:36,4,down
2025-09-09 22:59:36,4,down
2025-09-09 22:59:37,4,down
2025-09-09 22:59:37,4,down
2025-09-09 22:59:37,4,down
2025-09-09 22:59:37,4,down
2025-09-09 22:59:37,4,down
2025-09-09 22:59:37,4,down
2025-09-09 22:59:37,4,down
2025-09-09 22:59:37,4,down
2025-09-09 22:59:37,4,down
2025-09-09 22:59:37,4,down
2025-09-09 22:59:37,4,down
2025-09-09 22:59:37,4,down
2025-09-09 22:59:37,4,down
2025-09-09 22:59:37,4,down
2025-09-09 22:59:37,4,down
2025-09-09 22:59:37,4,down
2025-09-09 22:59:37,4,down
2025-09-09 22:59:37,4,down
2025-09-09 22:59:37,4,down
2025-09-09 22:59:37,4,down
2025-09-09 22:59:37,4,down
2025-09-09 22:59:38,4,down
2025-09-09 22:59:38,4,down
2025-09-09 22:59:38,4,down
2025-09-09 22:59:38,4,down
2025-09-09 22:59:38,4,down
2025-09-09 22:59:38,4,down
2025-09-09 22:59:38,4,down
2025-09-09 22:59:38,4,down
2025-09-09 22:59:38,4,down
2025-09-09 22:59:38,4,down
2025-09-09 22:59:38,4,down
2025-09-09 22:59:38,4,down
2025-09-09 22:59:38,4,down
2025-09-09 22:59:38,4,down
2025-09-09 22:59:38,4,down
2025-09-09 22:59:38,4,down
2025-09-09 22:59:38,4,down
2025-09-09 22:59:38,4,down
2025-09-09 22:59:38,4,down
2025-09-09 22:59:38,4,down
2025-09-09 22:59:38,4,down
2025-09-09 22:59:39,4,down
2025-09-09 22:59:39,4,down
2025-09-09 22:59:39,4,down
2025-09-09 22:59:39,4,down
2025-09-09 22:59:39,4,down
2025-09-09 22:59:39,4,down
2025-09-09 22:59:39,4,down
2025-09-09 22:59:39,4,down
2025-09-09 22:59:39,4,down
2025-09-09 22:59:39,4,down
2025-09-09 22:59:39,4,down
2025-09-09 22:59:39,4,down
2025-09-09 22:59:39,4,down
2025-09-09 22:59:39,4,down
2025-09-09 22:59:39,4,down
2025-09-09 22:59:39,4,down
2025-09-09 22:59:39,4,down
2025-09-09 22:59:39,4,down
2025-09-09 22:59:39,4,down
2025-09-09 22:59:39,4,down
2025-09-09 22:59:39,4,down
2025-09-09 22:59:40,4,down
2025-09-09 22:59:40,4,down
2025-09-09 22:59:40,4,down
2025-09-09 22:59:40,4,down
2025-09-09 22:59:40,4,down
2025-09-09 22:59:40,4,down
2025-09-09 22:59:40,4,down
2025-09-09 22:59:40,4,down
2025-09-09 22:59:40,4,down
2025-09-09 22:59:40,4,down
2025-09-09 22:59:40,4,down
2025-09-09 22:59:40,4,down
2025-09-09 22:59:40,4,down
2025-09-09 22:59:40,4,down
2025-09-09 22:59:40,4,down
2025-09-09 22:59:40,4,down
2025-09-09 22:59:40,4,down
2025-09-09 22:59:40,4,down
2025-09-09 22:59:40,4,down
2025-09-09 22:59:40,4,down
2025-09-09 22:59:40,4,down
2025-09-09 22:59:41,4,down
2025-09-09 22:59:41,4,down
2025-09-09 22:59:41,4,down
2025-09-09 22:59:41,4,down
2025-09-09 22:59:41,4,down
2025-09-09 22:59:41,4,down
2025-09-09 22:59:41,4,down
2025-09-09 22:59:41,4,down
2025-09-09 22:59:41,4,down
2025-09-09 22:59:41,4,down
2025-09-09 22:59:41,4,down
2025-09-09 22:59:41,4,down
2025-09-09 22:59:41,4,down
2025-09-09 22:59:41,4,down
2025-09-09 22:59:41,4,down
2025-09-09 22:59:41,4,down
2025-09-09 22:59:41,4,down
2025-09-09 22:59:41,4,down
2025-09-09 22:59:41,4,down
2025-09-09 22:59:41,4,down
2025-09-09 22:59:41,4,down
2025-09-09 22:59:42,4,down
2025-09-09 22:59:42,4,down
2025-09-09 22:59:42,4,down
2025-09-09 22:59:42,4,down
2025-09-09 22:59:42,4,down
2025-09-09 22:59:42,4,down
2025-09-09 22:59:42,4,down
2025-09-09 22:59:42,4,down
2025-09-09 22:59:42,4,down
2025-09-09 22:59:42,4,down
2025-09-09 22:59:42,4,down
2025-09-09 22:59:42,4,down
2025-09-09 22:59:42,4,down
2025-09-09 22:59:42,4,down
2025-09-09 22:59:42,4,down
2025-09-09 22:59:42,4,down
2025-09-09 22:59:42,4,down
2025-09-09 22:59:42,4,down
2025-09-09 22:59:42,4,down
2025-09-09 22:59:42,4,down
2025-09-09 22:59:42,4,down
2025-09-09 22:59:43,4,down
2025-09-09 22:59:43,4,down
2025-09-09 22:59:43,4,down
2025-09-09 22:59:43,4,down
2025-09-09 22:59:43,4,down
2025-09-09 22:59:43,4,down
2025-09-09 22:59:43,4,down
2025-09-09 22:59:43,4,down
2025-09-09 22:59:43,4,down
2025-09-09 22:59:43,4,down
2025-09-09 22:59:43,4,down
2025-09-09 22:59:43,4,down
2025-09-09 22:59:43,4,down
2025-09-09 22:59:43,4,down
2025-09-09 22:59:43,4,down
2025-09-09 22:59:43,4,down
2025-09-09 22:59:43,4,down
2025-09-09 22:59:43,4,down
2025-09-09 22:59:43,4,down
2025-09-09 22:59:43,4,down
2025-09-09 22:59:43,4,down
2025-09-09 22:59:44,4,down
2025-09-09 22:59:44,4,down
2025-09-09 22:59:44,4,down
2025-09-09 22:59:44,4,down
2025-09-09 22:59:44,4,down
2025-09-09 22:59:44,4,down
2025-09-09 22:59:44,4,down
2025-09-09 22:59:44,4,down
2025-09-09 22:59:44,4,down
2025-09-09 22:59:44,4,down
2025-09-09 22:59:44,4,down
2025-09-09 22:59:44,4,down
2025-09-09 22:59:44,4,down
2025-09-09 22:59:44,4,down
2025-09-09 22:59:44,4,down
2025-09-09 22:59:44,4,down
2025-09-09 22:59:44,4,down
2025-09-09 22:59:44,4,down
2025-09-09 22:59:44,4,down
2025-09-09 22:59:44,4,down
2025-09-09 22:59:44,4,down
2025-09-09 22:59:44,4,down
2025-09-09 22:59:45,4,down
2025-09-09 22:59:45,4,down
2025-09-09 22:59:45,4,down
2025-09-09 22:59:45,4,down
2025-09-09 22:59:45,4,down
2025-09-09 22:59:45,4,down
2025-09-09 22:59:45,4,down
2025-09-09 22:59:45,4,down
2025-09-09 22:59:45,4,down
2025-09-09 22:59:45,4,down
2025-09-09 22:59:45,4,down
2025-09-09 22:59:45,4,down
2025-09-09 22:59:45,4,down
2025-09-09 22:59:45,4,down
2025-09-09 22:59:45,4,down
2025-09-09 22:59:45,4,down
2025-09-09 22:59:45,4,down
2025-09-09 22:59:45,4,down
2025-09-09 22:59:45,4,down
2025-09-09 22:59:45,4,down
2025-09-09 22:59:45,4,down
2025-09-09 22:59:46,4,down
2025-09-09 22:59:46,4,down
2025-09-09 22:59:46,4,down
2025-09-09 22:59:46,4,down
2025-09-09 22:59:46,4,down
2025-09-09 22:59:46,4,down
2025-09-09 22:59:46,4,down
2025-09-09 22:59:46,4,down
2025-09-09 22:59:46,4,down
2025-09-09 22:59:46,4,down
2025-09-09 22:59:46,4,down
2025-09-09 22:59:46,5,up
2025-09-09 22:59:46,5,up
2025-09-09 22:59:46,5,up
2025-09-09 22:59:46,5,up
2025-09-09 22:59:46,5,up
2025-09-09 22:59:46,5,up
2025-09-09 22:59:46,5,up
2025-09-09 22:59:46,5,up
2025-09-09 22:59:46,5,up
2025-09-09 22:59:46,5,up
2025-09-09 22:59:47,5,up
2025-09-09 22:59:47,5,up
2025-09-09 22:59:47,5,up
2025-09-09 22:59:47,5,up
2025-09-09 22:59:47,5,up
2025-09-09 22:59:47,5,up
2025-09-09 22:59:47,5,up
2025-09-09 22:59:47,5,up
2025-09-09 22:59:47,5,up
2025-09-09 22:59:47,5,up
2025-09-09 22:59:47,5,up
2025-09-09 22:59:47,5,up
2025-09-09 22:59:47,5,up
2025-09-09 22:59:47,5,up
2025-09-09 22:59:47,5,up
2025-09-09 22:59:47,5,up
2025-09-09 22:59:47,5,up
2025-09-09 22:59:47,5,up
2025-09-09 22:59:47,5,up
2025-09-09 22:59:47,5,up
2025-09-09 22:59:47,5,up
2025-09-09 22:59:48,5,up
2025-09-09 22:59:48,5,up
2025-09-09 22:59:48,5,up
2025-09-09 22:59:48,5,up
2025-09-09 22:59:48,5,up
2025-09-09 22:59:48,5,up
2025-09-09 22:59:48,5,up
2025-09-09 22:59:48,5,up
2025-09-09 22:59:48,5,up
2025-09-09 22:59:48,5,up
2025-09-09 22:59:48,5,up
2025-09-09 22:59:48,5,up
2025-09-09 22:59:48,5,up
2025-09-09 22:59:48,5,up
2025-09-09 22:59:48,5,up
2025-09-09 22:59:48,5,up
2025-09-09 22:59:48,5,up
2025-09-09 22:59:48,5,up
2025-09-09 22:59:48,5,up
2025-09-09 22:59:48,5,up
2025-09-09 22:59:48,5,up
2025-09-09 22:59:49,5,up
2025-09-09 22:59:49,5,up
2025-09-09 22:59:49,5,up
2025-09-09 22:59:49,5,up
2025-09-09 22:59:49,5,up
2025-09-09 22:59:49,5,up
2025-09-09 22:59:49,5,up
2025-09-09 22:59:49,5,up
2025-09-09 22:59:49,5,up
2025-09-09 22:59:49,5,up
2025-09-09 22:59:49,5,up
2025-09-09 22:59:49,5,up
2025-09-09 22:59:49,5,up
2025-09-09 22:59:49,5,up
2025-09-09 22:59:49,5,up
2025-09-09 22:59:49,5,up
2025-09-09 22:59:49,5,up
2025-09-09 22:59:49,5,up
2025-09-09 22:59:49,5,up
2025-09-09 22:59:49,5,up
2025-09-09 22:59:50,5,up
2025-09-09 22:59:50,5,up
2025-09-09 22:59:50,5,up
2025-09-09 22:59:50,5,up
2025-09-09 22:59:50,5,up
2025-09-09 22:59:50,5,up
2025-09-09 22:59:50,5,up
2025-09-09 22:59:50,5,up
2025-09-09 22:59:50,5,up
2025-09-09 22:59:50,5,up
2025-09-09 22:59:50,5,up
2025-09-09 22:59:50,5,up
2025-09-09 22:59:50,5,up
2025-09-09 22:59:51,5,up
2025-09-09 22:59:51,5,up
2025-09-09 22:59:51,5,up
2025-09-09 22:59:51,5,up
2025-09-09 22:59:51,5,up
2025-09-09 22:59:51,5,up
2025-09-09 22:59:51,5,up
2025-09-09 22:59:51,5,up
2025-09-09 22:59:51,5,up
2025-09-09 22:59:51,5,up
2025-09-09 22:59:51,5,up
2025-09-09 22:59:51,5,up
2025-09-09 22:59:51,5,up
2025-09-09 22:59:51,5,up
2025-09-09 22:59:51,5,up
2025-09-09 22:59:51,5,up
2025-09-09 22:59:51,5,up
2025-09-09 22:59:51,5,up
2025-09-09 22:59:51,5,up
2025-09-09 22:59:51,5,up
2025-09-09 22:59:52,5,up
2025-09-09 22:59:52,5,up
2025-09-09 22:59:52,5,up
2025-09-09 22:59:52,5,up
2025-09-09 22:59:52,5,up
2025-09-09 22:59:52,5,up
2025-09-09 22:59:52,5,up
2025-09-09 22:59:52,5,up
2025-09-09 22:59:52,5,up
2025-09-09 22:59:52,5,up
2025-09-09 22:59:52,5,up
2025-09-09 22:59:52,5,up
2025-09-09 22:59:53,5,up
2025-09-09 22:59:53,5,up
2025-09-09 22:59:53,5,up
2025-09-09 22:59:53,5,up
2025-09-09 22:59:53,5,up
2025-09-09 22:59:53,5,up
2025-09-09 22:59:53,5,up
